BR,G_tot,a_r,g,mDM,mV,xsection_monotop,xsection_offshellV,xsection_onshellV,xsection_tt_exclusive
0.1052741,3.779538,0.085,0.1,1.0,1500.0,0.00052752874,1.8532859e-05,0.00066585588,0.0003161648
0.7462906,13.32883,0.085,0.5,1.0,1500.0,0.0037665668,1.8531916e-05,0.000188961984,0.00031614735
0.9216674,43.17039,0.085,1.0,1.0,1500.0,0.0047510143,1.8523106e-05,5.9156642e-05,0.00031597137
0.09498204,4.18908,0.09,0.1,1.0,1500.0,0.0005348735,2.3286994e-05,0.00075616797,0.00039737849
0.7240436,13.73838,0.09,0.5,1.0,1500.0,0.0040926966,2.3292283e-05,0.000232171799,0.00039735789
0.913006,43.57993,0.09,1.0,1.0,1500.0,0.0052766355,2.3281041e-05,7.3313392e-05,0.00039713882
0.08608507,4.622025,0.095,0.1,1.0,1500.0,0.00054089469,2.8916549e-05,0.00085102865,0.00049332098
0.7019235,14.17132,0.095,0.5,1.0,1500.0,0.0044340194,2.8915676e-05,0.000278201618,0.00049329503
0.904025,44.01287,0.095,1.0,1.0,1500.0,0.0058035704,2.8896377e-05,9.0496556e-05,0.00049301566
0.07834939,5.078372,0.1,0.1,1.0,1500.0,0.00054478589,3.550217e-05,0.00094754302,0.0006056654
0.6800252,14.62767,0.1,0.5,1.0,1500.0,0.0047695389,3.5500596e-05,0.00033194466,0.0006056314
0.8947478,44.46922,0.1,1.0,1.0,1500.0,0.006366337,3.5474433e-05,0.000109419075,0.0006052856
0.07158665,5.558122,0.105,0.1,1.0,1500.0,0.00055049603,4.3155198e-05,0.00105668534,0.0007361895
0.6584304,15.10742,0.105,0.5,1.0,1500.0,0.0050975467,4.3151415e-05,0.00039071279,0.0007361461
0.8851979,44.94897,0.105,1.0,1.0,1500.0,0.0069504315,4.3127826e-05,0.000131971727,0.0007357214
0.06564418,6.061274,0.11,0.1,1.0,1500.0,0.00055261665,5.1980819e-05,0.00117174391,0.0008867534
0.6372082,15.61057,0.11,0.5,1.0,1500.0,0.0054020184,5.1976361e-05,0.00045498523,0.000886698
0.8753988,45.45212,0.11,1.0,1.0,1500.0,0.0075635117,5.193394e-05,0.00015711706,0.0008867621
0.06039734,6.587829,0.115,0.1,1.0,1500.0,0.00055526756,6.2095688e-05,0.0012859925,0.0010592945
0.6164161,16.13713,0.115,0.5,1.0,1500.0,0.0057147737,6.2097627e-05,0.00052350154,0.0010592323
0.8653737,45.97868,0.115,1.0,1.0,1500.0,0.0081840512,6.2032331e-05,0.000185586858,0.0010592978
0.05574381,7.137786,0.12,0.1,1.0,1500.0,0.00055695652,7.3658109e-05,0.00140595298,0.0012558955
0.5961009,16.68708,0.12,0.5,1.0,1500.0,0.0060111519,7.3619047e-05,0.00060441255,0.001255823
0.8551452,46.52863,0.12,1.0,1.0,1500.0,0.0087905324,7.354953e-05,0.000217390968,0.001255916
0.051599,7.711145,0.125,0.1,1.0,1500.0,0.00056140442,8.6722969e-05,0.00152623384,0.0014786663
0.5762995,17.26044,0.125,0.5,1.0,1500.0,0.0063115045,8.6676437e-05,0.00068358504,0.0014785634
0.8447357,47.10199,0.125,1.0,1.0,1500.0,0.009440374,8.6602073e-05,0.000252127809,0.0014787831
0.04789261,8.307907,0.13,0.1,1.0,1500.0,0.00056564061,0.00010145367,0.00166665662,0.0017298489
0.5570404,17.8572,0.13,0.5,1.0,1500.0,0.0066015933,0.000101398217,0.0007757577,0.0017296954
0.8341672,47.69876,0.13,1.0,1.0,1500.0,0.010082253,0.000101287464,0.00029284758,0.0017297311
0.04456588,8.928071,0.135,0.1,1.0,1500.0,0.00056765839,0.000117983832,0.00179969659,0.0020116867
0.5383442,18.47737,0.135,0.5,1.0,1500.0,0.0068873852,0.000117956544,0.0008687394,0.0020115324
0.8234608,48.31892,0.135,1.0,1.0,1500.0,0.010742731,0.000117789532,0.00033597189,0.0020118035
0.04156941,9.571638,0.14,0.1,1.0,1500.0,0.00056858437,0.00013646469,0.0019430856,0.0023266945
0.5202248,19.12093,0.14,0.5,1.0,1500.0,0.0071825194,0.00013641986,0.0009715531,0.0023264894
0.8126372,48.96249,0.14,1.0,1.0,1500.0,0.011424019,0.00013623438,0.00038202851,0.0023267651
0.03886147,10.23861,0.145,0.1,1.0,1500.0,0.00057083067,0.0001570269,0.00208741089,0.0026772993
0.5026901,19.7879,0.145,0.5,1.0,1500.0,0.0074058566,0.00015698313,0.00107888878,0.002677093
0.8017161,49.62946,0.145,1.0,1.0,1500.0,0.012083837,0.00015677512,0.00043540554,0.0026773621
0.03640664,10.92898,0.15,0.1,1.0,1500.0,0.00057433258,0.00017982269,0.00225146547,0.0030660893
0.4857433,20.47828,0.15,0.5,1.0,1500.0,0.0077094543,0.00017978473,0.00119834837,0.0030658519
0.7907169,50.31983,0.15,1.0,1.0,1500.0,0.012802276,0.00017952048,0.00049155352,0.0030661144
0.03417468,11.64275,0.155,0.1,1.0,1500.0,0.00057571257,0.00020502504,0.00239633494,0.0034957833
0.4693828,21.19205,0.155,0.5,1.0,1500.0,0.007919174,0.00020497423,0.00131929774,0.003495476
0.7796576,51.0336,0.155,1.0,1.0,1500.0,0.013461309,0.00020467817,0.00055246208,0.003495771
0.03213971,12.37993,0.16,0.1,1.0,1500.0,0.00057650742,0.00023278387,0.00254803017,0.0039691559
0.453604,21.92923,0.16,0.5,1.0,1500.0,0.0081446331,0.00023272749,0.00145845094,0.0039687775
0.7685559,51.77078,0.16,1.0,1.0,1500.0,0.014145309,0.00023236559,0.000618781,0.0039686036
0.03027945,13.14051,0.165,0.1,1.0,1500.0,0.00057643458,0.00026313697,0.00272845495,0.0044890295
