BR,G_tot,a_r,g,mDM,mV,xsection_monotop,xsection_offshellV,xsection_onshellV,xsection_tt_exclusive
0.02768576,613.1864,1.4,0.8,1.0,1000.0,0.20997692,4.2051085,0.91310766,65.24938
0.04259564,622.7357,1.4,1.0,1.0,1000.0,0.3209683,4.1800882,0.89617893,64.84459
0.06020927,634.407,1.4,1.2,1.0,1000.0,0.4517095,4.1361211,0.87026324,64.54865
0.08020762,648.2004,1.4,1.4,1.0,1000.0,0.5983064,4.1100386,0.84755403,63.93472
0.1022504,664.1159,1.4,1.6,1.0,1000.0,0.7584845,4.067608,0.81916808,63.37657
0.1259888,682.1535,1.4,1.8,1.0,1000.0,0.9276368,4.0187756,0.79042131,62.74327
0.1510769,702.3131,1.4,2.0,1.0,1000.0,1.1033185,3.9618158,0.75867317,61.9943
0.1771818,724.5948,1.4,2.2,1.0,1000.0,1.2817047,3.9199681,0.7235808,61.11176
0.2039907,748.9986,1.4,2.4,1.0,1000.0,1.4578019,3.8377527,0.6911351,60.30471
0.2312172,775.5244,1.4,2.6,1.0,1000.0,1.6299623,3.7784871,0.65718105,59.27013
0.2586044,804.1723,1.4,2.8,1.0,1000.0,1.7994795,3.6964174,0.6218546,58.17743
0.2859269,834.9422,1.4,3.0,1.0,1000.0,1.9681029,3.6174708,0.59071744,57.15082
3.406312e-06,778.7257,1.6,0.01,1.0,1000.0,3.138256e-05,6.4261892,1.1164888,101.14004
0.001360675,779.7841,1.6,0.2,1.0,1000.0,0.012509416,6.4138738,1.1098417,100.95146
0.005420574,782.9672,1.6,0.4,1.0,1000.0,0.04972276,6.4206171,1.1060022,100.80378
0.01211421,788.2723,1.6,0.6,1.0,1000.0,0.11095713,6.3836085,1.0906779,100.44081
0.02133535,795.6996,1.6,0.8,1.0,1000.0,0.19478314,6.3294857,1.0761889,99.77524
0.03294115,805.2489,1.6,1.0,1.0,1000.0,0.2993153,6.2790708,1.0582668,99.23162
0.04675755,816.9202,1.6,1.2,1.0,1000.0,0.4234963,6.2528275,1.0416144,98.58599
0.06258548,830.7137,1.6,1.4,1.0,1000.0,0.5638704,6.1758696,1.0143942,97.55221
0.08020762,846.6291,1.6,1.6,1.0,1000.0,0.7164078,6.0975646,0.9871258,96.70678
0.09939514,864.6667,1.6,1.8,1.0,1000.0,0.8802689,6.042872,0.9548068,95.82452
0.1199143,884.8263,1.6,2.0,1.0,1000.0,1.0537689,5.9501205,0.9259014,94.73711
0.1415322,907.108,1.6,2.2,1.0,1000.0,1.2262056,5.8583529,0.8939053,93.43904
0.1640223,931.5118,1.6,2.4,1.0,1000.0,1.4088272,5.7450859,0.85891351,91.89689
0.1871686,958.0376,1.6,2.6,1.0,1000.0,1.5831919,5.6393242,0.82207782,90.34971
0.2107687,986.6855,1.6,2.8,1.0,1000.0,1.7648699,5.5116647,0.7853626,88.54826
0.2346367,1017.455,1.6,3.0,1.0,1000.0,1.9309551,5.383887,0.74986613,86.96535
2.691409e-06,985.574,1.8,0.01,1.0,1000.0,2.852872e-05,8.8313609,1.258846,142.31332
0.001075409,986.6324,1.8,0.2,1.0,1000.0,0.011396243,8.820777,1.2585543,141.90591
0.004287801,989.8155,1.8,0.4,1.0,1000.0,0.04528664,8.8170479,1.2510375,141.9184
0.009596119,995.1206,1.8,0.6,1.0,1000.0,0.10126086,8.7785565,1.2387599,141.06
0.01693338,1002.548,1.8,0.8,1.0,1000.0,0.17785988,8.7240015,1.2255153,140.48242
0.02620877,1012.097,1.8,1.0,1.0,1000.0,0.2736076,8.6904315,1.2079537,140.11198
0.03731037,1023.769,1.8,1.2,1.0,1000.0,0.388317,8.5871508,1.1879104,138.73444
0.05010844,1037.562,1.8,1.4,1.0,1000.0,0.5180661,8.5311915,1.1633543,137.53689
0.06445901,1053.477,1.8,1.6,1.0,1000.0,0.6628338,8.4335461,1.136346,135.92913
0.08020762,1071.515,1.8,1.8,1.0,1000.0,0.8174384,8.322014,1.1027879,134.45246
0.09719315,1091.675,1.8,2.0,1.0,1000.0,0.9817362,8.1843007,1.0760452,133.1961
0.1152514,1113.956,1.8,2.2,1.0,1000.0,1.1486405,8.0429229,1.0421195,131.10331
0.1342183,1138.36,1.8,2.4,1.0,1000.0,1.3250165,7.8801148,1.0057293,128.92147
0.1539332,1164.886,1.8,2.6,1.0,1000.0,1.4994028,7.7650177,0.9726068,126.99064
0.1742409,1193.534,1.8,2.8,1.0,1000.0,1.6692021,7.5775475,0.9327552,124.57029
0.1949944,1224.304,1.8,3.0,1.0,1000.0,1.8494202,7.4165361,0.8988325,122.17727
2.180042e-06,1216.757,2.0,0.01,1.0,1000.0,2.5616e-05,11.3708864,1.3782384,186.96234
0.000871259,1217.816,2.0,0.2,1.0,1000.0,0.010235897,11.3872704,1.3756787,186.99593
0.003475951,1220.999,2.0,0.4,1.0,1000.0,0.04082881,11.327523,1.3717687,186.68626
0.007787055,1226.304,2.0,0.6,1.0,1000.0,0.09114824,11.2902346,1.3671977,185.84211
0.01376031,1233.731,2.0,0.8,1.0,1000.0,0.16029327,11.2350009,1.3500041,185.02461
0.02133535,1243.281,2.0,1.0,1.0,1000.0,0.24753276,11.1687893,1.3338707,184.06314
0.03043717,1254.952,2.0,1.2,1.0,1000.0,0.3517235,11.0467721,1.3091982,182.62733
0.04097797,1268.745,2.0,1.4,1.0,1000.0,0.4701274,10.9315743,1.287002,180.96871
0.05285917,1284.661,2.0,1.6,1.0,1000.0,0.6017096,10.8134835,1.2593963,179.44031
0.06597357,1302.698,2.0,1.8,1.0,1000.0,0.7459881,10.6628028,1.2311546,177.51744
0.08020762,1322.858,2.0,2.0,1.0,1000.0,0.8970201,10.5083703,1.2001319,175.37183
0.09544361,1345.14,2.0,2.2,1.0,1000.0,1.058999,10.3284178,1.1699345,172.60259
0.1115618,1369.543,2.0,2.4,1.0,1000.0,1.2220639,10.1749322,1.1328621,169.96038
0.1284425,1396.069,2.0,2.6,1.0,1000.0,1.3903838,9.9679084,1.0956241,167.41724
0.1459675,1424.717,2.0,2.8,1.0,1000.0,1.5588674,9.7639965,1.0639252,164.23571
0.1640223,1455.487,2.0,3.0,1.0,1000.0,1.7228941,9.5183178,1.0265652,160.40791
1.801688e-06,1472.276,2.2,0.01,1.0,1000.0,2.2724428e-05,13.77652,1.474568,232.61807
0.0007201577,1473.334,2.2,0.2,1.0,1000.0,0.009092824,13.72053,1.4739926,232.11313
0.00287442,1476.517,2.2,0.4,1.0,1000.0,0.03631022,13.706444,1.4701087,231.8756
0.006444292,1481.823,2.2,0.6,1.0,1000.0,0.08117497,13.661397,1.4576858,231.68334
0.01139938,1489.25,2.2,0.8,1.0,1000.0,0.14318703,13.609571,1.4504765,229.10851
0.01769805,1498.799,2.2,1.0,1.0,1000.0,0.2214231,13.5211027,1.4285561,228.66951
0.02528827,1510.47,2.2,1.2,1.0,1000.0,0.3145936,13.3939229,1.4126304,226.68174
0.03410867,1524.264,2.2,1.4,1.0,1000.0,0.4217008,13.2927717,1.3907363,225.19292
0.04408974,1540.179,2.2,1.6,1.0,1000.0,0.5421601,13.1340249,1.3644937,222.59966
0.05515514,1558.217,2.2,1.8,1.0,1000.0,0.6717257,12.9820919,1.3397655,220.04739
0.06722306,1578.377,2.2,2.0,1.0,1000.0,0.8121521,12.7825412,1.308193,217.62692
0.08020762,1600.658,2.2,2.2,1.0,1000.0,0.9574331,12.5382833,1.2736859,214.61003
0.09402026,1625.062,2.2,2.4,1.0,1000.0,1.1143895,12.3541986,1.2451838,210.91611
0.108571,1651.588,2.2,2.6,1.0,1000.0,1.2748796,12.0995628,1.2169142,208.03961
0.1237698,1680.236,2.2,2.8,1.0,1000.0,1.4348844,11.8613977,1.1776542,204.19218
0.1395275,1711.006,2.2,3.0,1.0,1000.0,1.5986001,11.635886,1.1408487,200.69921
1.513919e-06,1752.129,2.4,0.01,1.0,1000.0,2.0401522e-05,16.03469,1.5500521,277.36607
0.0006052021,1753.188,2.4,0.2,1.0,1000.0,0.008143006,16.011385,1.5485797,276.98312
0.002416421,1756.371,2.4,0.4,1.0,1000.0,0.03238077,15.999918,1.5425758,276.60837
0.005420574,1761.676,2.4,0.6,1.0,1000.0,0.07247167,15.913066,1.527436,275.67843
0.009596119,1769.103,2.4,0.8,1.0,1000.0,0.12791042,15.824418,1.5223596,274.34161
