BR,G_tot,a_r,g,mDM,mV,xsection_monotop,xsection_offshellV,xsection_onshellV,xsection_tt_exclusive
0.855145,11.632159,0.06,0.5,1.0,1500.0,0.0021545741,4.6034494e-06,5.3768247e-05,7.849183e-05
0.959372,41.47371,0.06,1.0,1.0,1500.0,0.0024594583,4.5966866e-06,1.52107071e-05,7.844889e-05
0.981526,91.20963,0.06,1.5,1.0,1500.0,0.0025887118,4.5883126e-06,6.9915944e-06,7.847272e-05
0.147841,2.691325,0.07,0.1,1.0,1500.0,0.00050259246,8.5243113e-06,0.00042962673,0.00014542186
0.812637,12.240622,0.07,0.5,1.0,1500.0,0.0027910393,8.5283294e-06,9.4520837e-05,0.00014541467
0.945501,42.082173,0.07,1.0,1.0,1500.0,0.003305107,8.5200045e-06,2.782107e-05,0.00014533588
0.975022,91.818093,0.07,1.5,1.0,1500.0,0.0035026628,8.5030952e-06,1.28648242e-05,0.00014537643
0.117253,3.393398,0.08,0.1,1.0,1500.0,0.00052211263,1.4542157e-05,0.00058497053,0.00024808107
0.768556,12.942694,0.08,0.5,1.0,1500.0,0.0034421982,1.4541584e-05,0.00015316673,0.00024807171
0.929986,42.784246,0.08,1.0,1.0,1500.0,0.0042343195,1.4534618e-05,4.6686608e-05,0.0002479346
0.967623,92.520166,0.08,1.5,1.0,1500.0,0.0045353877,1.45001e-05,2.1846242e-05,0.00024799686
0.094982,4.18908,0.09,0.1,1.0,1500.0,0.0005348735,2.3286994e-05,0.00075616797,0.00039737849
0.724044,13.738377,0.09,0.5,1.0,1500.0,0.0040926966,2.3292283e-05,0.000232171799,0.00039735789
0.913006,43.579929,0.09,1.0,1.0,1500.0,0.0052766355,2.3281041e-05,7.3313392e-05,0.00039713882
0.959372,93.315848,0.09,1.5,1.0,1500.0,0.0057124853,2.325122e-05,3.468947e-05,0.00039688416
0.078349,5.078372,0.1,0.1,1.0,1500.0,0.00054478589,3.550217e-05,0.00094754302,0.0006056654
0.680025,14.62767,0.1,0.5,1.0,1500.0,0.0047695389,3.5500596e-05,0.00033194466,0.0006056314
0.894748,44.46922,0.1,1.0,1.0,1500.0,0.006366337,3.5474433e-05,0.000109419075,0.0006052856
0.950316,94.20514,0.1,1.5,1.0,1500.0,0.0070077061,3.5411309e-05,5.244805e-05,0.0006048948
0.065644,6.061274,0.11,0.1,1.0,1500.0,0.00055261665,5.1980819e-05,0.00117174391,0.0008867534
0.637208,15.61057,0.11,0.5,1.0,1500.0,0.0054020184,5.1976361e-05,0.00045498523,0.000886698
