BR,G_tot,a_r,g,mDM,mV,xsection_monotop,xsection_offshellV,xsection_onshellV,xsection_tt_exclusive
0.997665,52.11229,0.02,1.4,1.0,1000.0,0.0017490329,2.1665534e-07,5.8753144e-07,3.2723467e-06
0.998211,68.02778,0.02,1.6,1.0,1000.0,0.0017397557,2.1598501e-07,4.4789833e-07,3.2754621e-06
0.998586,86.06534,0.02,1.8,1.0,1000.0,0.0017458278,2.159996e-07,3.5230152e-07,3.2624714e-06
0.998854,106.225,0.02,2.0,1.0,1000.0,0.0017493869,2.1488772e-07,2.8712196e-07,3.2584762e-06
0.999053,128.5067,0.02,2.2,1.0,1000.0,0.0017550642,2.156469e-07,2.360951e-07,3.2413702e-06
0.999204,152.9104,0.02,2.4,1.0,1000.0,0.0017509354,2.132666e-07,1.958096e-07,3.2282145e-06
0.999322,179.4362,0.02,2.6,1.0,1000.0,0.0017501303,2.1262911e-07,1.652854e-07,3.215613e-06
0.999415,208.0841,0.02,2.8,1.0,1000.0,0.0017451443,2.1020193e-07,1.4070518e-07,3.1945001e-06
0.999491,238.8541,0.02,3.0,1.0,1000.0,0.0017353868,2.0893726e-07,1.2056868e-07,3.1701221e-06
0.009596,0.276422,0.03,0.01,1.0,1000.0,3.7487488e-05,1.09686275e-06,0.00057222507,1.6592221e-05
0.794899,1.334803,0.03,0.2,1.0,1000.0,0.0031019573,1.09713165e-06,0.00011842881,1.6592221e-05
0.939403,4.517902,0.03,0.4,1.0,1000.0,0.0036579108,1.09766768e-06,3.5034229e-05,1.6608917e-05
0.97213,9.823066,0.03,0.6,1.0,1000.0,0.0037887489,1.09605056e-06,1.6143374e-05,1.6607991e-05
0.98413,17.2503,0.03,0.8,1.0,1000.0,0.0038364977,1.09664245e-06,9.1234198e-06,1.6606136e-05
0.989785,26.79959,0.03,1.0,1.0,1000.0,0.0038646537,1.09827578e-06,5.8803993e-06,1.6599632e-05
0.992884,38.47096,0.03,1.2,1.0,1000.0,0.0039104127,1.09554168e-06,4.0596545e-06,1.6581016e-05
0.994762,52.26438,0.03,1.4,1.0,1000.0,0.0039196754,1.09633671e-06,2.9678566e-06,1.6566107e-05
0.995985,68.17988,0.03,1.6,1.0,1000.0,0.0039180777,1.09346035e-06,2.2596219e-06,1.6581824e-05
0.996825,86.21744,0.03,1.8,1.0,1000.0,0.0039272683,1.09347603e-06,1.780574e-06,1.6513906e-05
0.997426,106.3771,0.03,2.0,1.0,1000.0,0.0039213284,1.0877385e-06,1.4490214e-06,1.6496814e-05
0.997872,128.6588,0.03,2.2,1.0,1000.0,0.0039484742,1.09177899e-06,1.196165e-06,1.6407628e-05
0.998211,153.0625,0.03,2.4,1.0,1000.0,0.003940639,1.07961999e-06,9.9105824e-07,1.6338825e-05
0.998476,179.5883,0.03,2.6,1.0,1000.0,0.003937956,1.07647577e-06,8.3652503e-07,1.6278637e-05
0.998685,208.2362,0.03,2.8,1.0,1000.0,0.003928781,1.06544674e-06,7.1275096e-07,1.6165938e-05
0.998854,239.0062,0.03,3.0,1.0,1000.0,0.003902482,1.0580976e-06,6.0897609e-07,1.6047649e-05
0.005421,0.489355,0.04,0.01,1.0,1000.0,3.7587683e-05,3.4675716e-06,0.00102367319,5.244012e-05
0.685539,1.547735,0.04,0.2,1.0,1000.0,0.0047481636,3.4674747e-06,0.00032374939,5.244002e-05
0.897121,4.730834,0.04,0.4,1.0,1000.0,0.006204685,3.4691877e-06,0.000105480552,5.249261e-05
0.951504,10.036,0.04,0.6,1.0,1000.0,0.006590516,3.4639942e-06,4.9723617e-05,5.249021e-05
0.97213,17.46323,0.04,0.8,1.0,1000.0,0.006759245,3.4661817e-06,2.8540448e-05,5.248395e-05
0.981982,27.01253,0.04,1.0,1.0,1000.0,0.006859601,3.4710686e-06,1.8424335e-05,5.24432e-05
0.987418,38.68389,0.04,1.2,1.0,1000.0,0.006919808,3.4622346e-06,1.28488582e-05,5.240403e-05
0.990726,52.47732,0.04,1.4,1.0,1000.0,0.006919558,3.4647932e-06,9.34116e-06,5.235202e-05
0.992884,68.39281,0.04,1.6,1.0,1000.0,0.006941423,3.4558295e-06,7.1320976e-06,5.240577e-05
0.994369,86.43037,0.04,1.8,1.0,1000.0,0.006969956,3.4557637e-06,5.5955884e-06,5.223258e-05
0.995434,106.59,0.04,2.0,1.0,1000.0,0.006972809,3.4359036e-06,4.5925054e-06,5.213314e-05
0.996223,128.8717,0.04,2.2,1.0,1000.0,0.006995487,3.4500879e-06,3.7753654e-06,5.187948e-05
0.996825,153.2754,0.04,2.4,1.0,1000.0,0.006976878,3.4116097e-06,3.1273095e-06,5.163866e-05
0.997293,179.8013,0.04,2.6,1.0,1000.0,0.00698954,3.4055849e-06,2.6412898e-06,5.144636e-05
0.997665,208.4492,0.04,2.8,1.0,1000.0,0.006970121,3.3648142e-06,2.2494699e-06,5.110767e-05
0.997965,239.2191,0.04,3.0,1.0,1000.0,0.006931024,3.3439245e-06,1.9244672e-06,5.071558e-05
0.003476,0.763124,0.05,0.01,1.0,1000.0,3.7544895e-05,8.4655205e-06,0.00159483,0.00012802427
0.582504,1.821505,0.05,0.2,1.0,1000.0,0.006312143,8.4654754e-06,0.00066997788,0.00012802427
0.848046,5.004604,0.05,0.4,1.0,1000.0,0.009169078,8.4696762e-06,0.00024289099,0.00012815223
0.926238,10.30977,0.05,0.6,1.0,1000.0,0.010040805,8.4570134e-06,0.000117741272,0.00012814802
0.957125,17.737,0.05,0.8,1.0,1000.0,0.010410508,8.462309e-06,6.8345783e-05,0.00012812259
0.97213,27.2863,0.05,1.0,1.0,1000.0,0.010551114,8.4741931e-06,4.4621826e-05,0.00012803477
0.980479,38.95766,0.05,1.2,1.0,1000.0,0.010715064,8.4497934e-06,3.0964238e-05,0.00012788309
0.985584,52.75109,0.05,1.4,1.0,1000.0,0.010766854,8.4594436e-06,2.2755301e-05,0.00012782565
0.988925,68.66658,0.05,1.6,1.0,1000.0,0.010792312,8.4365031e-06,1.7298642e-05,0.00012794135
0.991229,86.70414,0.05,1.8,1.0,1000.0,0.010838714,8.4366033e-06,1.36227846e-05,0.00012742322
0.992884,106.8638,0.05,2.0,1.0,1000.0,0.01083377,8.3880456e-06,1.11666558e-05,0.00012727532
0.994112,129.1455,0.05,2.2,1.0,1000.0,0.010899593,8.4219482e-06,9.1868313e-06,0.00012665774
0.995047,153.5492,0.05,2.4,1.0,1000.0,0.010896645,8.3318634e-06,7.6153992e-06,0.00012624002
0.995777,180.075,0.05,2.6,1.0,1000.0,0.010887904,8.3137918e-06,6.4356098e-06,0.00012559368
0.996356,208.7229,0.05,2.8,1.0,1000.0,0.010882358,8.2190179e-06,5.4812828e-06,0.00012476767
0.996825,239.4929,0.05,3.0,1.0,1000.0,0.010814824,8.1566143e-06,4.6819761e-06,0.00012385014
0.002416,1.097732,0.06,0.01,1.0,1000.0,3.7675492e-05,1.7554051e-05,0.0023037346,0.00026547815
0.492105,2.156112,0.06,0.2,1.0,1000.0,0.007683834,1.7553966e-05,0.00117509387,0.00026547714
0.794899,5.339211,0.06,0.4,1.0,1000.0,0.01235957,1.7560211e-05,0.00047400642,0.00026574205
0.897121,10.64438,0.06,0.6,1.0,1000.0,0.014008374,1.7536482e-05,0.00023668314,0.00026572557
0.939403,18.07161,0.06,0.8,1.0,1000.0,0.014708811,1.75464e-05,0.000139713743,0.00026567464
0.960353,27.6209,0.06,1.0,1.0,1000.0,0.015050249,1.7572357e-05,9.1352307e-05,0.00026533793
0.97213,39.29227,0.06,1.2,1.0,1000.0,0.01530837,1.7518086e-05,6.3574775e-05,0.00026517345
0.979371,53.08569,0.06,1.4,1.0,1000.0,0.01532941,1.7539414e-05,4.6796915e-05,0.00026503833
0.98413,69.00119,0.06,1.6,1.0,1000.0,0.015473768,1.7493328e-05,3.5907277e-05,0.00026529133
0.987418,87.03875,0.06,1.8,1.0,1000.0,0.015522525,1.7504245e-05,2.8159271e-05,0.00026422151
0.989785,107.1984,0.06,2.0,1.0,1000.0,0.015561861,1.7394564e-05,2.3032603e-05,0.0002639051
0.991542,129.4801,0.06,2.2,1.0,1000.0,0.015646575,1.7467067e-05,1.8989071e-05,0.00026254658
0.992884,153.8838,0.06,2.4,1.0,1000.0,0.015640562,1.727868e-05,1.5755093e-05,0.00026176096
0.99393,180.4096,0.06,2.6,1.0,1000.0,0.015648649,1.7220041e-05,1.3315787e-05,0.00026022999
0.994762,209.0575,0.06,2.8,1.0,1000.0,0.015648156,1.7044891e-05,1.1344355e-05,0.00025867115
0.995434,239.8275,0.06,3.0,1.0,1000.0,0.015537691,1.6922317e-05,9.6951898e-06,0.0002569321
0.001776,1.493177,0.07,0.01,1.0,1000.0,3.7753952e-05,3.2520825e-05,0.0031558209,0.0004918293
0.415837,2.551558,0.07,0.2,1.0,1000.0,0.008830407,3.2520873e-05,0.0018421696,0.0004923271
0.740085,5.734656,0.07,0.4,1.0,1000.0,0.015643501,3.2530902e-05,0.00081468301,0.0004923168
0.864986,11.03982,0.07,0.6,1.0,1000.0,0.018429607,3.2488455e-05,0.00042370522,0.0004922851
0.919287,18.46705,0.07,0.8,1.0,1000.0,0.019558277,3.2520511e-05,0.00025379869,0.0004921922
0.946798,28.01635,0.07,1.0,1.0,1000.0,0.02022175,3.253566e-05,0.00016642751,0.000491843
0.962444,39.68771,0.07,1.2,1.0,1000.0,0.020512503,3.247117e-05,0.000116461865,0.0004912534
0.97213,53.48114,0.07,1.4,1.0,1000.0,0.020828108,3.2494998e-05,8.600015e-05,0.0004910042
0.978522,69.39663,0.07,1.6,1.0,1000.0,0.021000119,3.2463062e-05,6.5866289e-05,0.0004911774
0.982953,87.43419,0.07,1.8,1.0,1000.0,0.021057629,3.2432312e-05,5.2167351e-05,0.000488805
0.986147,107.5938,0.07,2.0,1.0,1000.0,0.021106733,3.2264714e-05,4.2524562e-05,0.0004886
0.988523,129.8755,0.07,2.2,1.0,1000.0,0.021264831,3.2274935e-05,3.5047928e-05,0.0004863283
0.990339,154.2793,0.07,2.4,1.0,1000.0,0.021193602,3.1985256e-05,2.9129686e-05,0.0004849179
0.991756,180.8051,0.07,2.6,1.0,1000.0,0.02122021,3.190496e-05,2.4581424e-05,0.0004821713
0.992884,209.453,0.07,2.8,1.0,1000.0,0.021227348,3.1580997e-05,2.0987447e-05,0.0004795846
0.993795,240.2229,0.07,3.0,1.0,1000.0,0.021085097,3.1318791e-05,1.7932034e-05,0.0004756869
0.001361,1.94946,0.08,0.01,1.0,1000.0,3.7606889e-05,5.5479638e-05,0.0041054424,0.0008390387
0.352756,3.007841,0.08,0.2,1.0,1000.0,0.009747018,5.5478802e-05,0.002661187,0.0008398886
0.685539,6.190939,0.08,0.4,1.0,1000.0,0.019000241,5.5498302e-05,0.00129211233,0.0008398743
0.830655,11.4961,0.08,0.6,1.0,1000.0,0.023070266,5.5423317e-05,0.00069512199,0.0008398117
0.897121,18.92333,0.08,0.8,1.0,1000.0,0.025024668,5.5493486e-05,0.00042073607,0.0008396495
0.931625,28.47263,0.08,1.0,1.0,1000.0,0.025939537,5.5503713e-05,0.00027803354,0.0008390509
0.951504,40.14399,0.08,1.2,1.0,1000.0,0.026648647,5.5392593e-05,0.0001962667,0.0008380397
0.963906,53.93742,0.08,1.4,1.0,1000.0,0.027012019,5.5452158e-05,0.000145235753,0.0008376102
0.97213,69.85292,0.08,1.6,1.0,1000.0,0.027181011,5.533047e-05,0.000111557921,0.0008378984
0.97785,87.89048,0.08,1.8,1.0,1000.0,0.027400929,5.5322774e-05,8.8081446e-05,0.0008348065
0.981982,108.0501,0.08,2.0,1.0,1000.0,0.027526971,5.5083897e-05,7.2144932e-05,0.0008334799
0.985063,130.3318,0.08,2.2,1.0,1000.0,0.02771411,5.5060372e-05,5.9447166e-05,0.0008296301
0.987418,154.7356,0.08,2.4,1.0,1000.0,0.027669577,5.4577213e-05,4.9440064e-05,0.000827166
0.98926,181.2614,0.08,2.6,1.0,1000.0,0.027678994,5.4371943e-05,4.1866932e-05,0.0008225829
0.990726,209.9093,0.08,2.8,1.0,1000.0,0.027664923,5.3767916e-05,3.5708302e-05,0.0008180963
0.991911,240.6792,0.08,3.0,1.0,1000.0,0.027495321,5.3418618e-05,3.0523575e-05,0.0008113387
0.001075,2.466581,0.09,0.01,1.0,1000.0,3.7690894e-05,8.8867463e-05,0.0052175578,0.0013453231
0.301006,3.524961,0.09,0.2,1.0,1000.0,0.010534896,8.8866734e-05,0.0036410156,0.0013453231
0.632691,6.70806,0.09,0.4,1.0,1000.0,0.022280595,8.8783986e-05,0.0019111806,0.0013453023
0.794899,12.01322,0.09,0.6,1.0,1000.0,0.027828888,8.8776034e-05,0.00106642598,0.0013451996
0.873258,19.44046,0.09,0.8,1.0,1000.0,0.030824787,8.8892428e-05,0.0006547914,0.0013449244
0.915007,28.98975,0.09,1.0,1.0,1000.0,0.032236203,8.8936036e-05,0.0004387213,0.001343205
0.939403,40.66111,0.09,1.2,1.0,1000.0,0.03324178,8.8726176e-05,0.00031092266,0.0013426072
0.954753,54.45454,0.09,1.4,1.0,1000.0,0.033776816,8.880143e-05,0.00023043231,0.0013416404
0.964986,70.37004,0.09,1.6,1.0,1000.0,0.034314483,8.8487839e-05,0.00017753628,0.0013421139
0.97213,88.4076,0.09,1.8,1.0,1000.0,0.034510653,8.8588098e-05,0.00014079599,0.0013363673
0.977305,108.5672,0.09,2.0,1.0,1000.0,0.034507313,8.8176247e-05,0.000115246802,0.0013357434
0.98117,130.8489,0.09,2.2,1.0,1000.0,0.035003296,8.7993286e-05,9.4914987e-05,0.0013289156
0.98413,155.2527,0.09,2.4,1.0,1000.0,0.034898196,8.7249309e-05,7.9058058e-05,0.0013246825
0.986445,181.7785,0.09,2.6,1.0,1000.0,0.034908755,8.7058683e-05,6.6834283e-05,0.001317344
0.988291,210.4264,0.09,2.8,1.0,1000.0,0.034885947,8.617601e-05,5.702476e-05,0.0013100414
0.989785,241.1963,0.09,3.0,1.0,1000.0,0.034727068,8.5561091e-05,4.8740005e-05,0.0013008701
0.000871,3.044539,0.1,0.01,1.0,1000.0,3.7663475e-05,0.00013545846,0.0064219562,0.002050518
0.258604,4.10292,0.1,0.2,1.0,1000.0,0.011182369,0.00013550066,0.0047486903,0.0020505179
0.582504,7.286019,0.1,0.4,1.0,1000.0,0.025280333,0.00013531973,0.0026777627,0.0020504467
0.758411,12.59118,0.1,0.6,1.0,1000.0,0.032962764,0.00013541849,0.0015501385,0.0020503422
0.848046,20.01841,0.1,0.8,1.0,1000.0,0.036933826,0.00013540109,0.00096864718,0.0020498845
0.897121,29.56771,0.1,1.0,1.0,1000.0,0.039201999,0.00013550895,0.00065779871,0.0020490598
0.926238,41.23907,0.1,1.2,1.0,1000.0,0.040382672,0.00013526534,0.00046453472,0.0020461033
0.944726,55.0325,0.1,1.4,1.0,1000.0,0.041270216,0.00013536581,0.00034834507,0.0020450309
0.957125,70.948,0.1,1.6,1.0,1000.0,0.041938705,0.00013498367,0.00026844934,0.0020462841
0.965816,88.98556,0.1,1.8,1.0,1000.0,0.042362236,0.00013481732,0.00021287123,0.0020378952
0.97213,109.1452,0.1,2.0,1.0,1000.0,0.042464781,0.00013438537,0.0001742983,0.0020334944
0.976855,131.4269,0.1,2.2,1.0,1000.0,0.04290294,0.00013397368,0.0001436135,0.0020259718
0.980479,155.8306,0.1,2.4,1.0,1000.0,0.04291247,0.00013332402,0.000119975035,0.0020191789
0.983319,182.3565,0.1,2.6,1.0,1000.0,0.04301046,0.00013263088,0.00010109941,0.0020076529
0.985584,211.0043,0.1,2.8,1.0,1000.0,0.04290877,0.00013128056,8.6677954e-05,0.0019963721
0.987418,241.7743,0.1,3.0,1.0,1000.0,0.04280358,0.00013067906,7.4261126e-05,0.001983882
0.00072,3.683336,0.11,0.01,1.0,1000.0,3.7632156e-05,0.00019832419,0.0077169015,0.0030021541
0.223766,4.741716,0.11,0.2,1.0,1000.0,0.011727055,0.00019838628,0.0060236192,0.0030021234
0.53555,7.924815,0.11,0.4,1.0,1000.0,0.028155062,0.00019814028,0.0036092129,0.0030020801
0.721792,13.22998,0.11,0.6,1.0,1000.0,0.037952363,0.00019824382,0.0021544183,0.0030018248
0.821821,20.65721,0.11,0.8,1.0,1000.0,0.043270941,0.00019818653,0.0013718092,0.0029994433
0.878149,30.20651,0.11,1.0,1.0,1000.0,0.046349863,0.0001983925,0.00093887803,0.0029978812
0.912109,41.87787,0.11,1.2,1.0,1000.0,0.048201762,0.0001980302,0.00067027245,0.0029956819
0.933885,55.6713,0.11,1.4,1.0,1000.0,0.04948949,0.00019818964,0.0005033996,0.0029939487
0.948584,71.58679,0.11,1.6,1.0,1000.0,0.05022347,0.00019804835,0.00038959133,0.0029957613
0.958932,89.62435,0.11,1.8,1.0,1000.0,0.05081503,0.00019734084,0.00030870229,0.0029835953
0.966473,109.784,0.11,2.0,1.0,1000.0,0.05119689,0.00019669993,0.00025432808,0.0029782223
0.97213,132.0657,0.11,2.2,1.0,1000.0,0.05149537,0.00019616833,0.00020918868,0.0029659445
0.976477,156.4694,0.11,2.4,1.0,1000.0,0.05157964,0.0001951506,0.00017497636,0.0029559636
0.979886,182.9953,0.11,2.6,1.0,1000.0,0.05189752,0.00019426048,0.00014772264,0.0029387435
0.982609,211.6431,0.11,2.8,1.0,1000.0,0.05173152,0.00019221787,0.00012643565,0.002925062
0.984816,242.4131,0.11,3.0,1.0,1000.0,0.05164259,0.00019106291,0.000108269063,0.0029038171
0.000605,4.38297,0.12,0.01,1.0,1000.0,3.7695681e-05,0.00028100475,0.0092500532,0.004251903
0.194994,5.44135,0.12,0.2,1.0,1000.0,0.012110711,0.00028095094,0.007420688,0.004251892
0.492105,8.624449,0.12,0.4,1.0,1000.0,0.030741089,0.00028062739,0.0046794996,0.004251668
0.685539,13.92961,0.12,0.6,1.0,1000.0,0.042895422,0.00028073653,0.0029006884,0.00425149
0.794899,21.35684,0.12,0.8,1.0,1000.0,0.04983447,0.00028073328,0.0018885181,0.004248062
0.85827,30.90614,0.12,1.0,1.0,1000.0,0.05394939,0.00028085848,0.00130320866,0.004244379
0.897121,42.5775,0.12,1.2,1.0,1000.0,0.05652156,0.0002803268,0.00093575762,0.004243464
0.922295,56.37093,0.12,1.4,1.0,1000.0,0.05806998,0.00028057531,0.00070437056,0.004240162
0.939403,72.28643,0.12,1.6,1.0,1000.0,0.05901563,0.00028062042,0.00054603065,0.004242141
0.951504,90.32399,0.12,1.8,1.0,1000.0,0.05973332,0.00027990832,0.00043443672,0.0042241966
0.960353,110.4836,0.12,2.0,1.0,1000.0,0.06076779,0.00027874522,0.00035761696,0.0042175984
0.967007,132.7653,0.12,2.2,1.0,1000.0,0.06111591,0.00027816693,0.00029491165,0.0042000153
0.97213,157.1691,0.12,2.4,1.0,1000.0,0.06125538,0.00027610888,0.00024629209,0.0041864834
0.976154,183.6949,0.12,2.6,1.0,1000.0,0.06147665,0.00027495748,0.00020866788,0.0041611014
0.979371,212.3428,0.12,2.8,1.0,1000.0,0.06142718,0.0002716676,0.00017845142,0.0041417963
0.981982,243.1127,0.12,3.0,1.0,1000.0,0.06133157,0.00027018352,0.00015309156,0.0041014367
0.000516,5.143441,0.13,0.01,1.0,1000.0,3.7613438e-05,0.00038705222,0.0108648319,0.005856388
0.171084,6.201822,0.13,0.2,1.0,1000.0,0.012507763,0.00038698561,0.0089940055,0.005856346
0.452229,9.384921,0.13,0.4,1.0,1000.0,0.033068433,0.00038647826,0.0059425934,0.005856089
0.65005,14.69009,0.13,0.6,1.0,1000.0,0.047719437,0.00038663486,0.0037815249,0.005855747
0.767567,22.11732,0.13,0.8,1.0,1000.0,0.05643062,0.00038687162,0.0025047935,0.005850832
0.837659,31.66661,0.13,1.0,1.0,1000.0,0.06170767,0.00038687118,0.0017508609,0.005845807
0.881379,43.33798,0.13,1.2,1.0,1000.0,0.06509303,0.00038606162,0.00127008839,0.005844577
0.910018,57.1314,0.13,1.4,1.0,1000.0,0.06748021,0.00038664369,0.0009580267,0.00584002
0.929623,73.0469,0.13,1.6,1.0,1000.0,0.06856296,0.00038608101,0.00074216019,0.005843997
0.94356,91.08446,0.13,1.8,1.0,1000.0,0.0698412,0.00038511603,0.00059336772,0.005817821
0.953788,111.2441,0.13,2.0,1.0,1000.0,0.07066725,0.00038428486,0.00048913341,0.005808479
0.9615,133.5258,0.13,2.2,1.0,1000.0,0.07134355,0.00038315451,0.00040342992,0.005784305
0.967449,157.9295,0.13,2.4,1.0,1000.0,0.07146944,0.00038024127,0.00033773804,0.00576308
0.97213,184.4554,0.13,2.6,1.0,1000.0,0.07189757,0.00037806597,0.00028601892,0.005730438
0.975877,213.1032,0.13,2.8,1.0,1000.0,0.07179031,0.00037482111,0.00024489679,0.005702709
0.97892,243.8732,0.13,3.0,1.0,1000.0,0.07171737,0.00037245414,0.00020951938,0.0056479
0.000445,5.964751,0.14,0.01,1.0,1000.0,3.7620961e-05,0.00052051455,0.0125609638,0.007877116
0.151077,7.023131,0.14,0.2,1.0,1000.0,0.012846649,0.00051984568,0.0106379399,0.007877065
0.415837,10.20623,0.14,0.4,1.0,1000.0,0.035379228,0.00051981774,0.0073369139,0.007876655
0.615631,15.51139,0.14,0.6,1.0,1000.0,0.05252932,0.00052011403,0.0048148419,0.007876185
0.740085,22.93863,0.14,0.8,1.0,1000.0,0.06307092,0.00052011924,0.0032512037,0.007869493
0.816483,32.48792,0.14,1.0,1.0,1000.0,0.0698021,0.00052033858,0.002295815,0.007862777
0.864986,44.15928,0.14,1.2,1.0,1000.0,0.07396336,0.00051935708,0.0016794477,0.007861521
0.897121,57.95271,0.14,1.4,1.0,1000.0,0.07688272,0.00051984596,0.00127080101,0.007854613
0.919287,73.86821,0.14,1.6,1.0,1000.0,0.07865328,0.00052002985,0.00098823933,0.007864563
0.935128,91.90577,0.14,1.8,1.0,1000.0,0.08049233,0.00051853365,0.00078753084,0.00782548
0.946798,112.0654,0.14,2.0,1.0,1000.0,0.08129591,0.00051699025,0.00065222442,0.007802763
0.955622,134.3471,0.14,2.2,1.0,1000.0,0.08188944,0.0005144523,0.00053996308,0.00777724
0.962444,158.7508,0.14,2.4,1.0,1000.0,0.08251019,0.00051094262,0.00045199933,0.007750462
0.967821,185.2767,0.14,2.6,1.0,1000.0,0.08302275,0.00050787755,0.00038315951,0.007711663
0.97213,213.9246,0.14,2.8,1.0,1000.0,0.08300496,0.00050333018,0.0003274527,0.007661981
0.975634,244.6945,0.14,3.0,1.0,1000.0,0.08276576,0.00050079291,0.00028069204,0.007606059
0.000387,6.846898,0.15,0.01,1.0,1000.0,3.7936621e-05,0.00068506076,0.0144156023,0.010380269
0.134218,7.905278,0.15,0.2,1.0,1000.0,0.013104338,0.00068512649,0.0124575912,0.010380262
0.382755,11.08838,0.15,0.4,1.0,1000.0,0.03742031,0.00068501995,0.0088759451,0.010379852
0.582504,16.39354,0.15,0.6,1.0,1000.0,0.05708725,0.00068525529,0.006048816,0.010378928
0.712677,23.82077,0.15,0.8,1.0,1000.0,0.06979705,0.00068546432,0.0041168528,0.010377279
0.794899,33.37007,0.15,1.0,1.0,1000.0,0.07807871,0.00068564392,0.0029372491,0.010365495
0.848046,45.04143,0.15,1.2,1.0,1000.0,0.0832944,0.00068436658,0.0021700525,0.010359742
0.88367,58.83486,0.15,1.4,1.0,1000.0,0.08721159,0.00068501493,0.0016421852,0.010350551
0.908439,74.75035,0.15,1.6,1.0,1000.0,0.0891601,0.00068494278,0.00128207891,0.010355725
0.926238,92.78791,0.15,1.8,1.0,1000.0,0.09122605,0.00068295823,0.00103021342,0.010311519
0.939403,112.9475,0.15,2.0,1.0,1000.0,0.09292126,0.00068049658,0.00085245371,0.010276352
0.949388,135.2292,0.15,2.2,1.0,1000.0,0.09390412,0.0006774666,0.00070624975,0.01024814
0.957125,159.633,0.15,2.4,1.0,1000.0,0.09437167,0.00067281272,0.00059235207,0.010220686
0.963234,186.1588,0.15,2.6,1.0,1000.0,0.09496214,0.00066910288,0.00050254325,0.010173692
0.968138,214.8067,0.15,2.8,1.0,1000.0,0.09492781,0.00066505434,0.00042809328,0.010095812
0.97213,245.5767,0.15,3.0,1.0,1000.0,0.0948228,0.00065953695,0.00036861626,0.01002226
0.000341,7.789883,0.16,0.01,1.0,1000.0,3.7809628e-05,0.00088691375,0.016391921,0.013437476
0.119914,8.848263,0.16,0.2,1.0,1000.0,0.013295169,0.00088682105,0.014438329,0.013437373
0.352756,12.031362,0.16,0.4,1.0,1000.0,0.039104161,0.00088675803,0.0106390411,0.013436859
0.550819,17.336527,0.16,0.6,1.0,1000.0,0.0612048,0.00088734647,0.0073451732,0.013436024
0.685539,24.763758,0.16,0.8,1.0,1000.0,0.07612356,0.00088807005,0.0051345294,0.013423863
0.773053,34.313054,0.16,1.0,1.0,1000.0,0.08638802,0.000888214,0.003696329,0.013417938
